"square","pcoll"
485,0.060938195247143
486,0.060938195247143
487,0.060938195247143
488,0.060938195247143
489,0.060938195247143
490,0.060938195247143
491,0.060938195247143
492,0.060938195247143
493,0.060938195247143
494,0.060938195247143
495,0.060938195247143
496,0.060938195247143
497,0.060938195247143
498,0.060938195247143
499,0.060938195247143
500,0.060938195247143
501,0.060938195247143
502,0.060938195247143
503,0.060938195247143
504,0.060938195247143
505,0.060938195247143
506,0.060938195247143
507,0.060938195247143
508,0.060938195247143
509,0.060938195247143
510,0.060938195247143
511,0.060938195247143
512,0.060938195247143
513,0.060938195247143
514,0.060938195247143
515,0.060938195247143
516,0.060938195247143
517,0.060938195247143
518,0.060938195247143
519,0.060938195247143
520,0.060938195247143
521,0.060938195247143
522,0.060938195247143
523,0.060938195247143
524,0.060938195247143
525,0.060938195247143
526,0.060938195247143
527,0.060938195247143
528,0.060938195247143
529,0.060938195247143
530,0.060938195247143
531,0.060938195247143
532,0.060938195247143
533,0.060938195247143
534,0.060938195247143
535,0.060938195247143
536,0.060938195247143
537,0.060938195247143
538,0.060938195247143
539,0.060938195247143
540,0.060938195247143
541,0.0585218716400481
542,0.060938195247143
543,0.060938195247143
544,0.060938195247143
545,0.060938195247143
546,0.060938195247143
547,0.060938195247143
548,0.060938195247143
549,0.060938195247143
550,0.060938195247143
551,0.060938195247143
552,0.060938195247143
553,0.060938195247143
554,0.0606655867093535
555,0.060938195247143
556,0.060938195247143
557,0.060938195247143
558,0.060938195247143
559,0.060938195247143
560,0.060938195247143
561,0.060938195247143
562,0.060938195247143
563,0.060938195247143
564,0.060938195247143
565,0.060938195247143
566,0.060938195247143
567,0.060938195247143
568,0.060938195247143
569,0.060938195247143
570,0.060938195247143
571,0.060938195247143
572,0.060938195247143
573,0.060938195247143
574,0.060938195247143
575,0.060938195247143
576,0.060938195247143
577,0.060938195247143
578,0.060938195247143
579,0.060938195247143
580,0.060938195247143
581,0.060938195247143
582,0.060938195247143
583,0.060938195247143
584,0.060938195247143
585,0.060938195247143
586,0.060938195247143
587,0.060938195247143
588,0.060938195247143
589,0.060938195247143
590,0.060938195247143
591,0.060938195247143
592,0.060938195247143
593,0.060938195247143
594,0.060938195247143
595,0.060938195247143
596,0.060938195247143
597,0.060938195247143
598,0.060938195247143
599,0.060938195247143
600,0.060938195247143
601,0.060938195247143
602,0.060938195247143
603,0.060938195247143
604,0.060938195247143
605,0.060938195247143
606,0.060938195247143
607,0.060938195247143
608,0.060938195247143
609,0.060938195247143
610,0.060938195247143
611,0.060938195247143
612,0.060938195247143
613,0.060938195247143
614,0.060938195247143
615,0.060938195247143
616,0.060938195247143
617,0.060938195247143
618,0.060938195247143
619,0.060938195247143
620,0.060938195247143
621,0.060938195247143
622,0.060938195247143
623,0.060938195247143
624,0.060938195247143
625,0.060938195247143
626,0.060938195247143
627,0.060938195247143
628,0.060938195247143
629,0.060938195247143
630,0.060938195247143
631,0.060938195247143
632,0.060938195247143
633,0.060938195247143
634,0.060938195247143
635,0.060938195247143
636,0.060938195247143
637,0.060938195247143
638,0.060938195247143
639,0.060938195247143
640,0.060938195247143
641,0.060938195247143
642,0.060938195247143
643,0.060938195247143
644,0.060938195247143
645,0.060938195247143
646,0.060938195247143
647,0.060938195247143
648,0.060938195247143
649,0.060938195247143
650,0.060938195247143
651,0.060938195247143
652,0.060938195247143
653,0.060938195247143
654,0.060938195247143
655,0.060938195247143
656,0.060938195247143
657,0.060938195247143
658,0.060938195247143
659,0.060938195247143
660,0.060938195247143
661,0.060938195247143
662,0.060938195247143
663,0.060938195247143
664,0.060938195247143
665,0.060938195247143
666,0.060938195247143
667,0.060938195247143
668,0.060938195247143
669,0.060938195247143
670,0.060938195247143
671,0.060938195247143
672,0.060938195247143
673,0.060938195247143
674,0.060938195247143
675,0.060938195247143
676,0.060938195247143
677,0.060938195247143
678,0.060938195247143
679,0.060938195247143
680,0.060938195247143
681,0.060938195247143
682,0.060938195247143
683,0.060938195247143
684,0.060938195247143
685,0.0585218716400481
686,0.0898592099343332
687,0.060938195247143
688,0.060938195247143
689,0.060938195247143
690,0.060938195247143
691,0.060938195247143
692,0.060938195247143
693,0.060938195247143
694,0.060938195247143
695,0.060938195247143
696,0.060938195247143
697,0.0585218716400481
698,0.0585218716400481
699,0.0574236399244603
700,0.0813966023089807
701,0.060938195247143
702,0.060938195247143
703,0.060938195247143
704,0.060938195247143
705,0.060938195247143
706,0.060938195247143
707,0.060938195247143
708,0.060938195247143
709,0.060938195247143
710,0.060938195247143
711,0.060938195247143
712,0.060938195247143
713,0.060938195247143
714,0.060938195247143
715,0.060938195247143
716,0.060938195247143
717,0.060938195247143
718,0.060938195247143
719,0.060938195247143
720,0.060938195247143
721,0.060938195247143
722,0.060938195247143
723,0.060938195247143
724,0.060938195247143
725,0.060938195247143
726,0.060938195247143
727,0.060938195247143
728,0.060938195247143
729,0.060938195247143
730,0.060938195247143
731,0.060938195247143
732,0.060938195247143
733,0.060938195247143
734,0.060938195247143
735,0.060938195247143
736,0.060938195247143
737,0.060938195247143
738,0.060938195247143
739,0.060938195247143
740,0.060938195247143
741,0.060938195247143
742,0.060938195247143
743,0.060938195247143
744,0.060938195247143
745,0.060938195247143
746,0.060938195247143
747,0.060938195247143
748,0.060938195247143
749,0.060938195247143
750,0.060938195247143
751,0.060938195247143
752,0.060938195247143
753,0.060938195247143
754,0.060938195247143
755,0.060938195247143
756,0.060938195247143
757,0.060938195247143
758,0.060938195247143
759,0.060938195247143
760,0.060938195247143
761,0.060938195247143
762,0.060938195247143
763,0.060938195247143
764,0.060938195247143
765,0.060938195247143
766,0.060938195247143
767,0.060938195247143
768,0.060938195247143
769,0.060938195247143
770,0.060938195247143
771,0.060938195247143
772,0.060938195247143
773,0.060938195247143
774,0.060938195247143
775,0.060938195247143
776,0.060938195247143
777,0.060938195247143
778,0.060938195247143
779,0.060938195247143
780,0.060938195247143
781,0.060938195247143
782,0.060938195247143
783,0.060938195247143
784,0.060938195247143
785,0.060938195247143
786,0.060938195247143
787,0.060938195247143
788,0.060938195247143
789,0.060938195247143
790,0.060938195247143
791,0.060938195247143
792,0.060938195247143
793,0.060938195247143
794,0.060938195247143
795,0.060938195247143
796,0.060938195247143
797,0.060938195247143
798,0.060938195247143
799,0.060938195247143
800,0.060938195247143
801,0.060938195247143
802,0.060938195247143
803,0.060938195247143
804,0.060938195247143
805,0.060938195247143
806,0.060938195247143
807,0.060938195247143
808,0.060938195247143
809,0.060938195247143
810,0.060938195247143
811,0.060938195247143
812,0.060938195247143
813,0.060938195247143
814,0.060938195247143
815,0.060938195247143
816,0.060938195247143
817,0.060938195247143
818,0.060938195247143
819,0.060938195247143
820,0.060938195247143
821,0.060938195247143
822,0.060938195247143
823,0.060938195247143
824,0.060938195247143
825,0.060938195247143
826,0.060938195247143
827,0.060938195247143
828,0.060938195247143
829,0.060938195247143
830,0.060938195247143
831,0.060938195247143
832,0.060938195247143
833,0.060938195247143
834,0.060938195247143
835,0.060938195247143
836,0.060938195247143
837,0.060938195247143
838,0.060938195247143
839,0.060938195247143
840,0.0416907685741861
841,0.0532452969579635
842,0.0654367914496443
843,0.0585218716400481
844,0.060938195247143
845,0.060938195247143
846,0.060938195247143
847,0.060938195247143
848,0.060938195247143
849,0.060938195247143
850,0.060938195247143
851,0.060938195247143
852,0.060938195247143
853,0.060938195247143
854,0.060938195247143
855,0.060938195247143
856,0.060938195247143
857,0.060938195247143
858,0.060938195247143
859,0.060938195247143
860,0.060938195247143
861,0.060938195247143
862,0.060938195247143
863,0.060938195247143
864,0.060938195247143
865,0.060938195247143
866,0.060938195247143
867,0.060938195247143
868,0.060938195247143
869,0.060938195247143
870,0.060938195247143
871,0.060938195247143
872,0.060938195247143
873,0.060938195247143
874,0.060938195247143
875,0.060938195247143
876,0.060938195247143
877,0.060938195247143
878,0.060938195247143
879,0.060938195247143
880,0.060938195247143
881,0.060938195247143
882,0.060938195247143
883,0.060938195247143
884,0.060938195247143
885,0.060938195247143
886,0.060938195247143
887,0.060938195247143
888,0.060938195247143
889,0.060938195247143
890,0.060938195247143
891,0.060938195247143
892,0.060938195247143
893,0.060938195247143
894,0.060938195247143
895,0.060938195247143
896,0.060938195247143
897,0.060938195247143
898,0.060938195247143
899,0.060938195247143
900,0.060938195247143
901,0.060938195247143
902,0.060938195247143
903,0.060938195247143
904,0.060938195247143
905,0.060938195247143
906,0.060938195247143
907,0.060938195247143
908,0.060938195247143
909,0.060938195247143
910,0.060938195247143
911,0.060938195247143
912,0.060938195247143
913,0.060938195247143
914,0.060938195247143
915,0.060938195247143
916,0.060938195247143
917,0.060938195247143
918,0.060938195247143
919,0.060938195247143
920,0.060938195247143
921,0.060938195247143
922,0.060938195247143
923,0.060938195247143
924,0.060938195247143
925,0.060938195247143
926,0.060938195247143
927,0.060938195247143
928,0.060938195247143
929,0.060938195247143
930,0.060938195247143
931,0.060938195247143
932,0.060938195247143
933,0.060938195247143
934,0.060938195247143
935,0.060938195247143
936,0.060938195247143
937,0.060938195247143
938,0.060938195247143
939,0.060938195247143
940,0.060938195247143
941,0.060938195247143
942,0.060938195247143
943,0.060938195247143
944,0.060938195247143
945,0.060938195247143
946,0.060938195247143
947,0.060938195247143
948,0.060938195247143
949,0.060938195247143
950,0.060938195247143
951,0.060938195247143
952,0.060938195247143
953,0.060938195247143
954,0.060938195247143
955,0.060938195247143
956,0.060938195247143
957,0.060938195247143
958,0.060938195247143
959,0.060938195247143
960,0.060938195247143
961,0.060938195247143
962,0.060938195247143
963,0.060938195247143
964,0.060938195247143
965,0.060938195247143
966,0.060938195247143
967,0.060938195247143
968,0.060938195247143
969,0.060938195247143
970,0.060938195247143
971,0.060938195247143
972,0.060938195247143
973,0.060938195247143
974,0.060938195247143
975,0.060938195247143
976,0.060938195247143
977,0.060938195247143
978,0.060938195247143
979,0.0585218716400481
980,0.0704965044286035
981,0.0547173371807772
982,0.060938195247143
983,0.060938195247143
984,0.060938195247143
985,0.060938195247143
986,0.060938195247143
987,0.0589034565880381
988,0.060938195247143
989,0.060938195247143
990,0.060938195247143
991,0.060938195247143
992,0.060938195247143
993,0.060938195247143
994,0.060938195247143
995,0.060938195247143
996,0.060938195247143
997,0.060938195247143
998,0.060938195247143
999,0.060938195247143
1000,0.060938195247143
1001,0.060938195247143
1002,0.060938195247143
1003,0.060938195247143
1004,0.060938195247143
1005,0.060938195247143
1006,0.060938195247143
1007,0.060938195247143
1008,0.060938195247143
1009,0.060938195247143
1010,0.060938195247143
1011,0.060938195247143
1012,0.060938195247143
1013,0.060938195247143
1014,0.060938195247143
1015,0.060938195247143
1016,0.060938195247143
1017,0.060938195247143
1018,0.060938195247143
1019,0.060938195247143
1020,0.060938195247143
1021,0.060938195247143
1022,0.060938195247143
1023,0.060938195247143
1024,0.060938195247143
1025,0.060938195247143
1026,0.060938195247143
1027,0.060938195247143
1028,0.060938195247143
1029,0.060938195247143
1030,0.060938195247143
1031,0.060938195247143
1032,0.060938195247143
1033,0.060938195247143
1034,0.060938195247143
1035,0.060938195247143
1036,0.060938195247143
1037,0.060938195247143
1038,0.060938195247143
1039,0.060938195247143
1040,0.060938195247143
1041,0.060938195247143
1042,0.060938195247143
1043,0.060938195247143
1044,0.060938195247143
1045,0.060938195247143
1046,0.060938195247143
1047,0.060938195247143
1048,0.060938195247143
1049,0.060938195247143
1050,0.060938195247143
1051,0.060938195247143
1052,0.060938195247143
1053,0.060938195247143
1054,0.060938195247143
1055,0.060938195247143
1056,0.060938195247143
1057,0.060938195247143
1058,0.060938195247143
1059,0.060938195247143
1060,0.060938195247143
1061,0.060938195247143
1062,0.060938195247143
1063,0.060938195247143
1064,0.060938195247143
1065,0.060938195247143
1066,0.060938195247143
1067,0.060938195247143
1068,0.060938195247143
1069,0.060938195247143
1070,0.060938195247143
1071,0.060938195247143
1072,0.060938195247143
1073,0.060938195247143
1074,0.060938195247143
1075,0.060938195247143
1076,0.060938195247143
1077,0.060938195247143
1078,0.060938195247143
1079,0.060938195247143
1080,0.060938195247143
1081,0.060938195247143
1082,0.060938195247143
1083,0.060938195247143
1084,0.060938195247143
1085,0.060938195247143
1086,0.060938195247143
1087,0.060938195247143
1088,0.060938195247143
1089,0.060938195247143
1090,0.060938195247143
1091,0.060938195247143
1092,0.060938195247143
1093,0.060938195247143
1094,0.060938195247143
1095,0.060938195247143
1096,0.060938195247143
1097,0.060938195247143
1098,0.060938195247143
1099,0.060938195247143
1100,0.060938195247143
1101,0.060938195247143
1102,0.060938195247143
1103,0.060938195247143
1104,0.060938195247143
1105,0.060938195247143
1106,0.060938195247143
1107,0.060938195247143
1108,0.060938195247143
1109,0.060938195247143
1110,0.060938195247143
1111,0.060938195247143
1112,0.060938195247143
1113,0.060938195247143
1114,0.060938195247143
1115,0.060938195247143
1116,0.060938195247143
1117,0.060938195247143
1118,0.060938195247143
1119,0.060938195247143
1120,0.060938195247143
1121,0.060938195247143
1122,0.060938195247143
1123,0.060938195247143
1124,0.060938195247143
1125,0.0698644500251236
1126,0.060938195247143
1127,0.060938195247143
1128,0.060938195247143
1129,0.0550357360919291
1130,0.0527941528124132
1131,0.0601375524523718
1132,0.0503067983540444
1133,0.0585218716400481
1134,0.060938195247143
1135,0.060938195247143
1136,0.060938195247143
1137,0.060938195247143
1138,0.060938195247143
1139,0.060938195247143
1140,0.060938195247143
1141,0.060938195247143
1142,0.060938195247143
1143,0.060938195247143
1144,0.060938195247143
1145,0.060938195247143
1146,0.060938195247143
1147,0.060938195247143
1148,0.060938195247143
1149,0.060938195247143
1150,0.060938195247143
1151,0.060938195247143
1152,0.060938195247143
1153,0.060938195247143
1154,0.060938195247143
1155,0.060938195247143
1156,0.060938195247143
1157,0.060938195247143
1158,0.060938195247143
1159,0.060938195247143
1160,0.060938195247143
1161,0.060938195247143
1162,0.060938195247143
1163,0.060938195247143
1164,0.060938195247143
1165,0.060938195247143
1166,0.060938195247143
1167,0.060938195247143
1168,0.060938195247143
1169,0.060938195247143
1170,0.060938195247143
1171,0.060938195247143
1172,0.060938195247143
1173,0.060938195247143
1174,0.060938195247143
1175,0.060938195247143
1176,0.060938195247143
1177,0.060938195247143
1178,0.060938195247143
1179,0.060938195247143
1180,0.060938195247143
1181,0.060938195247143
1182,0.060938195247143
1183,0.060938195247143
1184,0.060938195247143
1185,0.060938195247143
1186,0.060938195247143
1187,0.060938195247143
1188,0.060938195247143
1189,0.060938195247143
1190,0.060938195247143
1191,0.060938195247143
1192,0.060938195247143
1193,0.060938195247143
1194,0.060938195247143
1195,0.060938195247143
1196,0.060938195247143
1197,0.060938195247143
1198,0.060938195247143
1199,0.060938195247143
1200,0.060938195247143
1201,0.060938195247143
1202,0.060938195247143
1203,0.060938195247143
1204,0.060938195247143
1205,0.060938195247143
1206,0.060938195247143
1207,0.060938195247143
1208,0.060938195247143
1209,0.060938195247143
1210,0.060938195247143
1211,0.060938195247143
1212,0.060938195247143
1213,0.060938195247143
1214,0.060938195247143
1215,0.060938195247143
1216,0.060938195247143
1217,0.060938195247143
1218,0.060938195247143
1219,0.060938195247143
1220,0.060938195247143
1221,0.060938195247143
1222,0.060938195247143
1223,0.060938195247143
1224,0.060938195247143
1225,0.060938195247143
1226,0.060938195247143
1227,0.060938195247143
1228,0.060938195247143
1229,0.060938195247143
1230,0.060938195247143
1231,0.060938195247143
1232,0.060938195247143
1233,0.060938195247143
1234,0.060938195247143
1235,0.060938195247143
1236,0.060938195247143
1237,0.060938195247143
1238,0.060938195247143
1239,0.060938195247143
1240,0.060938195247143
1241,0.060938195247143
1242,0.060938195247143
1243,0.060938195247143
1244,0.060938195247143
1245,0.060938195247143
1246,0.060938195247143
1247,0.060938195247143
1248,0.060938195247143
1249,0.060938195247143
1250,0.060938195247143
1251,0.060938195247143
1252,0.060938195247143
1253,0.060938195247143
1254,0.060938195247143
1255,0.060938195247143
1256,0.060938195247143
1257,0.060938195247143
1258,0.060938195247143
1259,0.060938195247143
1260,0.060938195247143
1261,0.060938195247143
1262,0.060938195247143
1263,0.060938195247143
1264,0.060938195247143
1265,0.060938195247143
1266,0.060938195247143
1267,0.060938195247143
1268,0.060938195247143
1269,0.0698644500251236
1270,0.060938195247143
1271,0.060938195247143
1272,0.060938195247143
1273,0.0557762923510787
1274,0.0569003476846519
1275,0.0601376885130132
1276,0.0514773945134143
1277,0.060938195247143
1278,0.060938195247143
1279,0.060938195247143
1280,0.060938195247143
1281,0.060938195247143
1282,0.060938195247143
1283,0.060938195247143
1284,0.060938195247143
1285,0.060938195247143
1286,0.060938195247143
1287,0.060938195247143
1288,0.060938195247143
1289,0.060938195247143
1290,0.060938195247143
1291,0.060938195247143
1292,0.060938195247143
1293,0.060938195247143
1294,0.060938195247143
1295,0.060938195247143
1296,0.060938195247143
1297,0.060938195247143
1298,0.060938195247143
1299,0.060938195247143
1300,0.060938195247143
1301,0.060938195247143
1302,0.060938195247143
1303,0.060938195247143
1304,0.060938195247143
1305,0.060938195247143
1306,0.060938195247143
1307,0.060938195247143
1308,0.060938195247143
1309,0.060938195247143
1310,0.060938195247143
1311,0.060938195247143
1312,0.060938195247143
1313,0.060938195247143
1314,0.060938195247143
1315,0.060938195247143
1316,0.060938195247143
1317,0.060938195247143
1318,0.060938195247143
1319,0.060938195247143
1320,0.060938195247143
1321,0.060938195247143
1322,0.060938195247143
1323,0.060938195247143
1324,0.060938195247143
1325,0.060938195247143
1326,0.060938195247143
1327,0.060938195247143
1328,0.060938195247143
1329,0.060938195247143
1330,0.060938195247143
1331,0.060938195247143
1332,0.060938195247143
1333,0.060938195247143
1334,0.060938195247143
1335,0.060938195247143
1336,0.060938195247143
1337,0.060938195247143
1338,0.060938195247143
1339,0.060938195247143
1340,0.060938195247143
1341,0.060938195247143
1342,0.060938195247143
1343,0.060938195247143
1344,0.060938195247143
1345,0.060938195247143
1346,0.060938195247143
1347,0.060938195247143
1348,0.060938195247143
1349,0.060938195247143
1350,0.060938195247143
1351,0.060938195247143
1352,0.060938195247143
1353,0.060938195247143
1354,0.060938195247143
1355,0.060938195247143
1356,0.060938195247143
1357,0.060938195247143
