"square","caliblat","Longitude","Latitude","caliblat.1","julian","year","block","block_nobuf","buffsqs"
5923,89.6155867493715,-0.51868689558429,50.4087675465214,89.6155867493715,1,2014,1,1,0
5924,89.6301079993921,-0.237690488145698,50.4169357496581,89.6301079993921,1,2014,1,1,0
5925,89.6434238227146,0.0434303222012511,50.424425900277,89.6434238227146,1,2014,1,1,0
5926,89.6555330017073,0.324664819008604,50.4312373134604,89.6555330017073,1,2014,1,1,0
5927,89.6664344282627,0.606002258337974,50.4373693658978,89.6664344282627,1,2014,1,1,0
5928,89.6761271041299,0.887431871326983,50.4428214960731,89.6761271041299,1,2014,1,1,0
5929,89.6846101412153,1.16894286677123,50.4475932044336,89.6846101412153,1,2014,1,1,0
5930,89.6918827618499,1.45052443372011,50.4516840535406,89.6918827618499,1,2014,1,1,0
5931,89.6979442990234,1.73216574408488,50.4550936682007,89.6979442990234,1,2014,1,1,0
6057,89.0590858216363,-3.57372607247708,50.0957357746704,89.0590858216363,1,2014,1,1,0
6058,89.0865816878751,-3.29582106833145,50.1112021994297,89.0865816878751,1,2014,1,1,0
6059,89.1128999613928,-3.0176794232196,50.1260062282834,89.1128999613928,1,2014,1,1,0
6060,89.1380382795553,-2.73931125837256,50.1401465322499,89.1380382795553,1,2014,1,1,0
6061,89.1619943823136,-2.46072674806547,50.1536218400514,89.1619943823136,1,2014,1,1,0
6062,89.1847661128611,-2.18193611737727,50.1664309384844,89.1847661128611,1,2014,1,1,0
6063,89.2063514182639,-1.90294963991806,50.1785726727734,89.2063514182639,1,2014,1,1,0
6064,89.2267483500611,-1.62377763552557,50.1900459469094,89.2267483500611,1,2014,1,1,0
6065,89.2459550648369,-1.34443046793247,50.2008497239708,89.2459550648369,1,2014,1,1,0
6066,89.2639698247627,-1.06491854240583,50.210983026429,89.2639698247627,1,2014,1,1,0
6067,89.2807909981093,-0.785252303360708,50.2204449364365,89.2807909981093,1,2014,1,1,0
6068,89.2964170597295,-0.505442231949061,50.2292345960978,89.2964170597295,1,2014,1,1,0
6069,89.3108465915091,-0.225498843625791,50.2373512077239,89.3108465915091,1,2014,1,1,0
6070,89.3240782827877,0.0545673143065511,50.2447940340681,89.3240782827877,1,2014,1,1,0
6071,89.336110930748,0.334745665172841,50.2515623985457,89.336110930748,1,2014,1,1,0
